mmsi,vessel_name,latitude,longitude,BaseDateTime
151208561,RV Silver Crest,72.6488925666824,61.494614393758226,2023-07-27 00:09:50
151208561,RV Silver Crest,72.64578140209193,61.49387849129937,2023-07-27 00:12:17
151208561,RV Silver Crest,72.66446022344388,61.4993343102835,2023-07-27 00:14:44
151208561,RV Silver Crest,72.6674668464815,61.50524745266849,2023-07-27 00:17:11
151208561,RV Silver Crest,72.68306929504305,61.5173282555013,2023-07-27 00:19:38
151208561,RV Silver Crest,72.68792538406151,61.52397114470383,2023-07-27 00:22:05
151208561,RV Silver Crest,72.68743417069565,61.53588616970307,2023-07-27 00:24:31
151208561,RV Silver Crest,72.71579127803572,61.54151418811487,2023-07-27 00:26:58
151208561,RV Silver Crest,72.71723561399551,61.549347169615864,2023-07-27 00:29:25
151208561,RV Silver Crest,72.71782938401938,61.56768057511609,2023-07-27 00:31:52
151208561,RV Silver Crest,72.72988622575599,61.57378962212946,2023-07-27 00:34:19
151208561,RV Silver Crest,72.74158824436553,61.57505555173931,2023-07-27 00:36:46
151208561,RV Silver Crest,72.75294579667157,61.58648704009222,2023-07-27 00:39:13
151208561,RV Silver Crest,72.74928489554652,61.58721932655058,2023-07-27 00:41:40
151208561,RV Silver Crest,72.75958636091003,61.60462676780024,2023-07-27 00:44:07
151208561,RV Silver Crest,72.77016541885887,61.61519931579694,2023-07-27 00:46:34
218429258,FV Horizon,68.24353016101868,46.80537938864532,2023-08-27 12:55:17
218429258,FV Horizon,68.3425097525215,46.99870095687949,2023-08-27 13:01:12
218429258,FV Horizon,68.4233117641837,47.20097354298246,2023-08-27 13:07:07
218429258,FV Horizon,68.51205070236321,47.404474383069285,2023-08-27 13:13:02
218429258,FV Horizon,68.61174636263671,47.60433677089411,2023-08-27 13:18:58
218429258,FV Horizon,68.69690239260726,47.80296204268207,2023-08-27 13:24:53
218429258,FV Horizon,68.77557208318386,48.00454330730511,2023-08-27 13:30:48
218429258,FV Horizon,68.8886279323218,48.208372355466516,2023-08-27 13:36:43
218429258,FV Horizon,68.96811579900705,48.40768193854696,2023-08-27 13:42:39
218429258,FV Horizon,69.06242926554053,48.60208911002873,2023-08-27 13:48:34
218429258,FV Horizon,69.14536191729763,48.81218004803209,2023-08-27 13:54:29
218429258,FV Horizon,69.23891934232519,49.00075360786531,2023-08-27 14:00:25
218429258,FV Horizon,69.32352166161058,49.204109206305944,2023-08-27 14:06:20
218429258,FV Horizon,69.42167710487071,49.40579384381901,2023-08-27 14:12:15
218429258,FV Horizon,69.48965360088647,49.60835540890595,2023-08-27 14:18:10
218429258,FV Horizon,69.5791998273591,49.800645037632776,2023-08-27 14:24:06
218429258,FV Horizon,69.68838241798039,50.00378306627546,2023-08-27 14:30:01
218429258,FV Horizon,69.77573987244739,50.20264907921587,2023-08-27 14:35:56
218429258,FV Horizon,69.86201676978756,50.4029824744675,2023-08-27 14:41:51
218429258,FV Horizon,69.9567386542341,50.6083872356429,2023-08-27 14:47:47
218429258,FV Horizon,70.04584707236518,50.804603429600675,2023-08-27 14:53:42
218429258,FV Horizon,70.13261377312391,51.00555060337817,2023-08-27 14:59:37
218429258,FV Horizon,70.22418593832295,51.2027213635671,2023-08-27 15:05:33
218429258,FV Horizon,70.32592802825356,51.40047847432807,2023-08-27 15:11:28
218429258,FV Horizon,70.40756221530444,51.59823979805879,2023-08-27 15:17:23
218429258,FV Horizon,70.49562018611655,51.79638672730197,2023-08-27 15:23:18
218429258,FV Horizon,70.58224403116274,52.000912001311484,2023-08-27 15:29:14
218429258,FV Horizon,70.66946612576987,52.20117348602226,2023-08-27 15:35:09
218429258,FV Horizon,70.7640620692894,52.408723708960586,2023-08-27 15:41:04
218429258,FV Horizon,70.8573390925335,52.60110120677546,2023-08-27 15:46:59
218429258,FV Horizon,70.94374343641704,52.80307873438447,2023-08-27 15:52:55
218429258,FV Horizon,71.02710887503636,53.00018576515154,2023-08-27 15:58:50
218429258,FV Horizon,71.12773624497949,53.204857919475096,2023-08-27 16:04:45
218429258,FV Horizon,71.21248510456003,53.40260488144482,2023-08-27 16:10:41
218429258,FV Horizon,71.30975987922237,53.597262659095435,2023-08-27 16:16:36
218429258,FV Horizon,71.39937916019176,53.79843227358287,2023-08-27 16:22:31
218429258,FV Horizon,71.46814285059324,53.993360168051616,2023-08-27 16:28:26
218429258,FV Horizon,71.58118018916795,54.200069780941135,2023-08-27 16:34:22
218429258,FV Horizon,71.66652683552462,54.3969279266477,2023-08-27 16:40:17
218429258,FV Horizon,71.76473883420321,54.5990404193826,2023-08-27 16:46:12
218429258,FV Horizon,71.84400522228296,54.795418980041724,2023-08-27 16:52:07
218429258,FV Horizon,71.92829277947178,54.998310577351276,2023-08-27 16:58:03
218429258,FV Horizon,72.0303049846251,55.204568192369756,2023-08-27 17:03:58
218429258,FV Horizon,72.10861844450176,55.39371911057776,2023-08-27 17:09:53
218429258,FV Horizon,72.20368814639554,55.60098220661796,2023-08-27 17:15:49
218429258,FV Horizon,72.28955564609608,55.797598232980775,2023-08-27 17:21:44
218429258,FV Horizon,72.3808147486194,56.00235463299996,2023-08-27 17:27:39
218429258,FV Horizon,72.47631631477681,56.198166005961106,2023-08-27 17:33:34
218429258,FV Horizon,72.56595967961647,56.39355452481447,2023-08-27 17:39:30
218429258,FV Horizon,72.65190031384329,56.59370765821883,2023-08-27 17:45:25
218902562,MT Coral Reef,70.58270385064013,44.222307559898944,2024-01-02 04:39:37
218902562,MT Coral Reef,70.62314713798918,44.46983783151709,2024-01-02 04:41:47
218902562,MT Coral Reef,70.67153102317499,44.71878448526269,2024-01-02 04:43:57
218902562,MT Coral Reef,70.73094473087106,44.95754580164104,2024-01-02 04:46:08
218902562,MT Coral Reef,70.78353485979144,45.196929908637415,2024-01-02 04:48:18
218902562,MT Coral Reef,70.83908680550505,45.46231124302712,2024-01-02 04:50:29
218902562,MT Coral Reef,70.88615759336453,45.705732591493465,2024-01-02 04:52:39
218902562,MT Coral Reef,70.94451373459515,45.94927013663457,2024-01-02 04:54:50
218902562,MT Coral Reef,71.00123334657721,46.191053828395404,2024-01-02 04:57:00
218902562,MT Coral Reef,71.05928327856152,46.43848710362324,2024-01-02 04:59:11
218902562,MT Coral Reef,71.09701365535544,46.68888713952672,2024-01-02 05:01:21
218902562,MT Coral Reef,71.16416679294859,46.93791534802816,2024-01-02 05:03:31
218902562,MT Coral Reef,71.21022542160857,47.190673016715266,2024-01-02 05:05:42
218902562,MT Coral Reef,71.26311819087553,47.4349319136267,2024-01-02 05:07:52
218902562,MT Coral Reef,71.32141405565184,47.68222835880483,2024-01-02 05:10:03
218902562,MT Coral Reef,71.37519281196703,47.9307482278039,2024-01-02 05:12:13
218902562,MT Coral Reef,71.43129780003834,48.18245137439134,2024-01-02 05:14:24
218902562,MT Coral Reef,71.48450094367564,48.421250116826776,2024-01-02 05:16:34
218902562,MT Coral Reef,71.53270921051542,48.67952084184599,2024-01-02 05:18:45
218902562,MT Coral Reef,71.58709502454113,48.90606892554275,2024-01-02 05:20:55
218902562,MT Coral Reef,71.64412581240109,49.175145002882296,2024-01-02 05:23:05
218902562,MT Coral Reef,71.69413607612205,49.419153532044284,2024-01-02 05:25:16
218902562,MT Coral Reef,71.75091342718376,49.663309450558806,2024-01-02 05:27:26
218902562,MT Coral Reef,71.80769255459066,49.90185662644902,2024-01-02 05:29:37
218902562,MT Coral Reef,71.85509380224407,50.15739215168175,2024-01-02 05:31:47
218902562,MT Coral Reef,71.91444219172823,50.39911817817733,2024-01-02 05:33:58
218902562,MT Coral Reef,71.95980410895076,50.64867649666368,2024-01-02 05:36:08
218902562,MT Coral Reef,72.02290107618525,50.895264717405304,2024-01-02 05:38:19
218902562,MT Coral Reef,72.07816430541725,51.14533326618254,2024-01-02 05:40:29
218902562,MT Coral Reef,72.12395229073499,51.39842307224458,2024-01-02 05:42:39
218902562,MT Coral Reef,72.17542635439442,51.63457588664586,2024-01-02 05:44:50
218902562,MT Coral Reef,72.23174918495191,51.89170507988799,2024-01-02 05:47:00
218902562,MT Coral Reef,72.28816255137349,52.13344249323266,2024-01-02 05:49:11
218902562,MT Coral Reef,72.3462128546625,52.38655047595717,2024-01-02 05:51:21
218902562,MT Coral Reef,72.39495678862495,52.62871373355409,2024-01-02 05:53:32
218902562,MT Coral Reef,72.44671164429592,52.87972719926376,2024-01-02 05:55:42
218902562,MT Coral Reef,72.49802551833294,53.12583173863755,2024-01-02 05:57:53
218902562,MT Coral Reef,72.56167388714651,53.37613561957701,2024-01-02 06:00:03
218902562,MT Coral Reef,72.60390062041589,53.61499828546835,2024-01-02 06:02:13
218902562,MT Coral Reef,72.65860060462894,53.8632875992237,2024-01-02 06:04:24
218902562,MT Coral Reef,72.72010526531574,54.11490704262596,2024-01-02 06:06:34
218902562,MT Coral Reef,72.76870913940594,54.3619370006016,2024-01-02 06:08:45
218902562,MT Coral Reef,72.81494571556418,54.601778695354945,2024-01-02 06:10:55
218902562,MT Coral Reef,72.88165559436624,54.85112690416121,2024-01-02 06:13:06
218902562,MT Coral Reef,72.93159335989,55.095973455155466,2024-01-02 06:15:16
218902562,MT Coral Reef,72.97676661865047,55.35353284275775,2024-01-02 06:17:27
218902562,MT Coral Reef,73.04155981464663,55.6008331492162,2024-01-02 06:19:37
218902562,MT Coral Reef,73.09172433664823,55.847443879469374,2024-01-02 06:21:47
218902562,MT Coral Reef,73.15008201735989,56.08807462370278,2024-01-02 06:23:58
218902562,MT Coral Reef,73.19494958012919,56.33101749810765,2024-01-02 06:26:08
250045410,RV Neptune's Grace,70.95068230917857,48.875399746801605,2024-10-19 23:04:03
250045410,RV Neptune's Grace,70.93610608611833,49.09902339949994,2024-10-19 23:07:06
250045410,RV Neptune's Grace,70.92178385307973,49.32559754163549,2024-10-19 23:10:09
250045410,RV Neptune's Grace,70.89253564658802,49.55239546381279,2024-10-19 23:13:13
250045410,RV Neptune's Grace,70.88959284158409,49.779846760569136,2024-10-19 23:16:16
250045410,RV Neptune's Grace,70.85929480526273,50.010627261603474,2024-10-19 23:19:19
250045410,RV Neptune's Grace,70.84369720454922,50.23208434483462,2024-10-19 23:22:23
250045410,RV Neptune's Grace,70.82689964747011,50.472969826988894,2024-10-19 23:25:26
250045410,RV Neptune's Grace,70.80659814252147,50.67954440370845,2024-10-19 23:28:29
250045410,RV Neptune's Grace,70.78465497019235,50.91527895926325,2024-10-19 23:31:33
250045410,RV Neptune's Grace,70.77556450208898,51.15078027668867,2024-10-19 23:34:36
250045410,RV Neptune's Grace,70.75665664451809,51.37536438264868,2024-10-19 23:37:40
250045410,RV Neptune's Grace,70.73997867083088,51.59832973847785,2024-10-19 23:40:43
250045410,RV Neptune's Grace,70.71003469838621,51.8285413225462,2024-10-19 23:43:46
250045410,RV Neptune's Grace,70.69790721994977,52.05944650092115,2024-10-19 23:46:50
250045410,RV Neptune's Grace,70.68716845012372,52.278235181258765,2024-10-19 23:49:53
250045410,RV Neptune's Grace,70.65699464323842,52.50873360876255,2024-10-19 23:52:56
250045410,RV Neptune's Grace,70.64437484080312,52.738686137117135,2024-10-19 23:56:00
250045410,RV Neptune's Grace,70.63161706882985,52.97048964364627,2024-10-19 23:59:03
250045410,RV Neptune's Grace,70.6073695558255,53.19220895124341,2024-10-20 00:02:06
250045410,RV Neptune's Grace,70.58839986128157,53.4179296943534,2024-10-20 00:05:10
250045410,RV Neptune's Grace,70.58006216006278,53.65317405681089,2024-10-20 00:08:13
250045410,RV Neptune's Grace,70.55581580944816,53.866268306501105,2024-10-20 00:11:17
250045410,RV Neptune's Grace,70.53389564203917,54.10682213315579,2024-10-20 00:14:20
250045410,RV Neptune's Grace,70.51634291619527,54.32760029014741,2024-10-20 00:17:23
250045410,RV Neptune's Grace,70.49388577402839,54.56512427672459,2024-10-20 00:20:27
250045410,RV Neptune's Grace,70.47915282089771,54.78512524110763,2024-10-20 00:23:30
250045410,RV Neptune's Grace,70.46322888730228,55.00897834977022,2024-10-20 00:26:33
250045410,RV Neptune's Grace,70.4408883290726,55.24894272156106,2024-10-20 00:29:37
250045410,RV Neptune's Grace,70.42528678078628,55.471860973373985,2024-10-20 00:32:40
250045410,RV Neptune's Grace,70.40696992652923,55.701225613705645,2024-10-20 00:35:44
250045410,RV Neptune's Grace,70.38549093840503,55.914544517018776,2024-10-20 00:38:47
250045410,RV Neptune's Grace,70.37819135619765,56.153608661310265,2024-10-20 00:41:50
250045410,RV Neptune's Grace,70.35731969441744,56.37271975961306,2024-10-20 00:44:54
250045410,RV Neptune's Grace,70.33434532521918,56.60556263726487,2024-10-20 00:47:57
250045410,RV Neptune's Grace,70.32143513277077,56.83896810761365,2024-10-20 00:51:00
250045410,RV Neptune's Grace,70.30501060905505,57.05783393600294,2024-10-20 00:54:04
250045410,RV Neptune's Grace,70.29105266236573,57.29422610493082,2024-10-20 00:57:07
250045410,RV Neptune's Grace,70.26755185384565,57.5194089470666,2024-10-20 01:00:10
250045410,RV Neptune's Grace,70.24675002476626,57.74362959409532,2024-10-20 01:03:14
250045410,RV Neptune's Grace,70.22887389882489,57.97025605824904,2024-10-20 01:06:17
250045410,RV Neptune's Grace,70.21527361500237,58.195875383712426,2024-10-20 01:09:21
250045410,RV Neptune's Grace,70.18904802959187,58.42541729350554,2024-10-20 01:12:24
250045410,RV Neptune's Grace,70.18152056895633,58.655807766239334,2024-10-20 01:15:27
250045410,RV Neptune's Grace,70.15806502246501,58.88068024912294,2024-10-20 01:18:31
250045410,RV Neptune's Grace,70.14682830412491,59.105076864703335,2024-10-20 01:21:34
250045410,RV Neptune's Grace,70.1200558115023,59.346467135422316,2024-10-20 01:24:37
250045410,RV Neptune's Grace,70.09450830852462,59.5596462167466,2024-10-20 01:27:41
250045410,RV Neptune's Grace,70.08511581251334,59.78153626695523,2024-10-20 01:30:44
250045410,RV Neptune's Grace,70.06455368514773,60.018153325536446,2024-10-20 01:33:48
269420463,SS Coastal Pride,68.4559919137439,52.91104719004116,2024-10-05 20:30:24
269420463,SS Coastal Pride,68.49947193150219,52.727174417657366,2024-10-05 20:32:39
269420463,SS Coastal Pride,68.54269557808938,52.55437650728755,2024-10-05 20:34:54
269420463,SS Coastal Pride,68.58734519269542,52.374461266672824,2024-10-05 20:37:09
269420463,SS Coastal Pride,68.62034829707093,52.192406937123074,2024-10-05 20:39:24
269420463,SS Coastal Pride,68.64972668575476,52.016701429148796,2024-10-05 20:41:40
269420463,SS Coastal Pride,68.68966928426126,51.829458992146755,2024-10-05 20:43:55
269420463,SS Coastal Pride,68.73752618619696,51.64820028517623,2024-10-05 20:46:10
269420463,SS Coastal Pride,68.76412591797501,51.4749232809969,2024-10-05 20:48:25
269420463,SS Coastal Pride,68.80872587256854,51.29748373587993,2024-10-05 20:50:41
269420463,SS Coastal Pride,68.84306925606303,51.11396269013321,2024-10-05 20:52:56
269420463,SS Coastal Pride,68.88633720954054,50.93037505252942,2024-10-05 20:55:11
269420463,SS Coastal Pride,68.91744336504024,50.74005611053624,2024-10-05 20:57:26
269420463,SS Coastal Pride,68.95735411550781,50.57899070716001,2024-10-05 20:59:41
269420463,SS Coastal Pride,68.99648874946165,50.38573685356328,2024-10-05 21:01:57
269420463,SS Coastal Pride,69.03471207451885,50.21620586943554,2024-10-05 21:04:12
269420463,SS Coastal Pride,69.06827110695863,50.024852671035795,2024-10-05 21:06:27
269420463,SS Coastal Pride,69.11183800430878,49.85861363374424,2024-10-05 21:08:42
269420463,SS Coastal Pride,69.1565773426877,49.68294683465161,2024-10-05 21:10:58
269420463,SS Coastal Pride,69.1793622093064,49.48332144737582,2024-10-05 21:13:13
269420463,SS Coastal Pride,69.233405489564,49.32424895584828,2024-10-05 21:15:28
269420463,SS Coastal Pride,69.27265791855001,49.13868644539145,2024-10-05 21:17:43
269420463,SS Coastal Pride,69.31437607269957,48.95119648608585,2024-10-05 21:19:58
269420463,SS Coastal Pride,69.35263545564715,48.77767412732294,2024-10-05 21:22:14
269420463,SS Coastal Pride,69.38677977572428,48.59587003880869,2024-10-05 21:24:29
269420463,SS Coastal Pride,69.42725904494274,48.42860215963983,2024-10-05 21:26:44
269420463,SS Coastal Pride,69.45583969936034,48.238507426872346,2024-10-05 21:28:59
269420463,SS Coastal Pride,69.499438957866,48.06159345423894,2024-10-05 21:31:15
269420463,SS Coastal Pride,69.53040849743778,47.87965610928214,2024-10-05 21:33:30
269420463,SS Coastal Pride,69.58201220131804,47.69184298519759,2024-10-05 21:35:45
269420463,SS Coastal Pride,69.61254309064826,47.51519660081938,2024-10-05 21:38:00
269420463,SS Coastal Pride,69.64864398457605,47.35541845663832,2024-10-05 21:40:15
269420463,SS Coastal Pride,69.67927894578754,47.16516879476483,2024-10-05 21:42:31
269420463,SS Coastal Pride,69.72510909396988,46.96850186407788,2024-10-05 21:44:46
269420463,SS Coastal Pride,69.77175732729012,46.795446754097924,2024-10-05 21:47:01
269420463,SS Coastal Pride,69.79572745793847,46.6174003040632,2024-10-05 21:49:16
269420463,SS Coastal Pride,69.84988659188708,46.447144557940184,2024-10-05 21:51:32
269420463,SS Coastal Pride,69.87185025287681,46.260120384718775,2024-10-05 21:53:47
269420463,SS Coastal Pride,69.91655418430793,46.07695218948495,2024-10-05 21:56:02
269420463,SS Coastal Pride,69.95714860167506,45.89683691879025,2024-10-05 21:58:17
269420463,SS Coastal Pride,69.99457220010618,45.71845573360633,2024-10-05 22:00:32
269420463,SS Coastal Pride,70.04247870063917,45.54701951756199,2024-10-05 22:02:48
269420463,SS Coastal Pride,70.07671042975115,45.35952904869232,2024-10-05 22:05:03
269420463,SS Coastal Pride,70.11307757233277,45.177687852868885,2024-10-05 22:07:18
269420463,SS Coastal Pride,70.14741176613359,45.01030995011293,2024-10-05 22:09:33
269420463,SS Coastal Pride,70.19080085415094,44.82072941504428,2024-10-05 22:11:49
269420463,SS Coastal Pride,70.22918158768566,44.63950590929681,2024-10-05 22:14:04
269420463,SS Coastal Pride,70.2620999844541,44.46607996567068,2024-10-05 22:16:19
269420463,SS Coastal Pride,70.30128440705633,44.28364799466407,2024-10-05 22:18:34
269420463,SS Coastal Pride,70.33683037914254,44.111792863035,2024-10-05 22:20:49
274575755,FV Northern Wind,71.24835625461154,43.34018132547564,2024-06-13 23:55:48
274575755,FV Northern Wind,71.24284657566355,43.33975264742034,2024-06-13 23:58:15
274575755,FV Northern Wind,71.25247489952021,43.35005627771809,2024-06-14 00:00:42
274575755,FV Northern Wind,71.26942502914802,43.36612244108435,2024-06-14 00:03:09
274575755,FV Northern Wind,71.28305960728642,43.36803098737041,2024-06-14 00:05:36
274575755,FV Northern Wind,71.28280238875043,43.36510786490765,2024-06-14 00:08:03
274575755,FV Northern Wind,71.29864639021295,43.389596102220175,2024-06-14 00:10:30
274575755,FV Northern Wind,71.30267895670556,43.391226220946244,2024-06-14 00:12:57
274575755,FV Northern Wind,71.30374019248097,43.39947109804669,2024-06-14 00:15:24
274575755,FV Northern Wind,71.32080849647755,43.41038140644199,2024-06-14 00:17:50
274575755,FV Northern Wind,71.32656397261614,43.41251859553937,2024-06-14 00:20:17
274575755,FV Northern Wind,71.33831988992817,43.423732631641755,2024-06-14 00:22:44
274575755,FV Northern Wind,71.33916465729759,43.43460776873306,2024-06-14 00:25:11
274575755,FV Northern Wind,71.35357128284635,43.43697132558737,2024-06-14 00:27:38
274575755,FV Northern Wind,71.35596408693709,43.44933584567039,2024-06-14 00:30:05
274575755,FV Northern Wind,71.37347130214107,43.459919705621324,2024-06-14 00:32:32
274575755,FV Northern Wind,71.37086991517633,43.461355578808124,2024-06-14 00:34:59
274575755,FV Northern Wind,71.37889317878683,43.46665115279289,2024-06-14 00:37:26
274575755,FV Northern Wind,71.38618760164873,43.48163283253618,2024-06-14 00:39:53
274575755,FV Northern Wind,71.39592896938568,43.48406602224803,2024-06-14 00:42:20
274575755,FV Northern Wind,71.3982622943362,43.49703679431532,2024-06-14 00:44:47
274575755,FV Northern Wind,71.41175078428833,43.50133019125754,2024-06-14 00:47:14
274575755,FV Northern Wind,71.4195003510433,43.52507938951045,2024-06-14 00:49:41
274575755,FV Northern Wind,71.435786120598,43.5193611738344,2024-06-14 00:52:08
274575755,FV Northern Wind,71.44498559099956,43.53115110910913,2024-06-14 00:54:35
274575755,FV Northern Wind,71.4440894040151,43.54025967733821,2024-06-14 00:57:02
274575755,FV Northern Wind,71.44593791777694,43.54831602484305,2024-06-14 00:59:28
274575755,FV Northern Wind,71.46640090060339,43.55904957943395,2024-06-14 01:01:55
274575755,FV Northern Wind,71.47514846384377,43.56395914943733,2024-06-14 01:04:22
